"GAME_ID","GAME_DATE","TEAM_ABBR","OPP_ABBR"
"201002120PHI","2010-02-12","MTL","PHI"
"201002120PHI","2010-02-12","PHI","MTL"
"201002120PIT","2010-02-12","NYR","PIT"
"201002120PIT","2010-02-12","PIT","NYR"
"201002120STL","2010-02-12","TOR","STL"
"201002120STL","2010-02-12","STL","TOR"
"201002130BUF","2010-02-13","SJS","BUF"
"201002130BUF","2010-02-13","BUF","SJS"
"201002130CAR","2010-02-13","NJD","CAR"
"201002130CAR","2010-02-13","CAR","NJD"
"201002130CGY","2010-02-13","ANA","CGY"
"201002130CGY","2010-02-13","CGY","ANA"
"201002130CHI","2010-02-13","ATL","CHI"
"201002130CHI","2010-02-13","CHI","ATL"
"201002130DET","2010-02-13","OTT","DET"
"201002130DET","2010-02-13","DET","OTT"
"201002130FLA","2010-02-13","BOS","FLA"
"201002130FLA","2010-02-13","FLA","BOS"
"201002130LAK","2010-02-13","COL","LAK"
"201002130LAK","2010-02-13","LAK","COL"
"201002130MTL","2010-02-13","PHI","MTL"
"201002130MTL","2010-02-13","MTL","PHI"
"201002130NYI","2010-02-13","TBL","NYI"
"201002130NYI","2010-02-13","NYI","TBL"
"201002130PHX","2010-02-13","DAL","PHX"
"201002130PHX","2010-02-13","PHX","DAL"
"201002130STL","2010-02-13","WSH","STL"
"201002130STL","2010-02-13","STL","WSH"
"201002140CBJ","2010-02-14","CHI","CBJ"
"201002140CBJ","2010-02-14","CBJ","CHI"
"201002140EDM","2010-02-14","ANA","EDM"
"201002140EDM","2010-02-14","EDM","ANA"
"201002140MIN","2010-02-14","VAN","MIN"
"201002140MIN","2010-02-14","MIN","VAN"
"201002140NYI","2010-02-14","OTT","NYI"
"201002140NYI","2010-02-14","NYI","OTT"
"201002140NYR","2010-02-14","TBL","NYR"
"201002140NYR","2010-02-14","NYR","TBL"
"201002140PIT","2010-02-14","NSH","PIT"
"201002140PIT","2010-02-14","PIT","NSH"
"201003010COL","2010-03-01","DET","COL"
"201003010COL","2010-03-01","COL","DET"
"201003020ATL","2010-03-02","FLA","ATL"
"201003020ATL","2010-03-02","ATL","FLA"
"201003020BOS","2010-03-02","MTL","BOS"
"201003020BOS","2010-03-02","BOS","MTL"
"201003020CBJ","2010-03-02","VAN","CBJ"
"201003020CBJ","2010-03-02","CBJ","VAN"
"201003020DAL","2010-03-02","LAK","DAL"
"201003020DAL","2010-03-02","DAL","LAK"
"201003020NSH","2010-03-02","EDM","NSH"
"201003020NSH","2010-03-02","NSH","EDM"
"201003020NYI","2010-03-02","CHI","NYI"
"201003020NYI","2010-03-02","NYI","CHI"
"201003020OTT","2010-03-02","NYR","OTT"
"201003020OTT","2010-03-02","OTT","NYR"
"201003020PHX","2010-03-02","STL","PHX"
"201003020PHX","2010-03-02","PHX","STL"
"201003020PIT","2010-03-02","BUF","PIT"
"201003020PIT","2010-03-02","PIT","BUF"
"201003020SJS","2010-03-02","NJD","SJS"
"201003020SJS","2010-03-02","SJS","NJD"
"201003020TBL","2010-03-02","PHI","TBL"
"201003020TBL","2010-03-02","TBL","PHI"
"201003020TOR","2010-03-02","CAR","TOR"
"201003020TOR","2010-03-02","TOR","CAR"
"201003030ANA","2010-03-03","COL","ANA"
"201003030ANA","2010-03-03","ANA","COL"
"201003030BUF","2010-03-03","WSH","BUF"
"201003030BUF","2010-03-03","BUF","WSH"
"201003030CGY","2010-03-03","MIN","CGY"
"201003030CGY","2010-03-03","CGY","MIN"
"201003030CHI","2010-03-03","EDM","CHI"
"201003030CHI","2010-03-03","CHI","EDM"
"201003030DET","2010-03-03","VAN","DET"
"201003030DET","2010-03-03","DET","VAN"
"201003030FLA","2010-03-03","PHI","FLA"
"201003030FLA","2010-03-03","FLA","PHI"
"201003040ATL","2010-03-04","NYI","ATL"
"201003040ATL","2010-03-04","ATL","NYI"
"201003040BOS","2010-03-04","TOR","BOS"
"201003040BOS","2010-03-04","BOS","TOR"
"201003040CAR","2010-03-04","OTT","CAR"
"201003040CAR","2010-03-04","CAR","OTT"
"201003040DAL","2010-03-04","STL","DAL"
"201003040DAL","2010-03-04","DAL","STL"
"201003040NSH","2010-03-04","LAK","NSH"
"201003040NSH","2010-03-04","NSH","LAK"
"201003040NYR","2010-03-04","PIT","NYR"
"201003040NYR","2010-03-04","NYR","PIT"
"201003040PHX","2010-03-04","COL","PHX"
"201003040PHX","2010-03-04","PHX","COL"
"201003040SJS","2010-03-04","MTL","SJS"
"201003040SJS","2010-03-04","SJS","MTL"
"201003040WSH","2010-03-04","TBL","WSH"
"201003040WSH","2010-03-04","WSH","TBL"
"201003050BUF","2010-03-05","PHI","BUF"
"201003050BUF","2010-03-05","BUF","PHI"
"201003050CGY","2010-03-05","NJD","CGY"
"201003050CGY","2010-03-05","CGY","NJD"
"201003050CHI","2010-03-05","VAN","CHI"
"201003050CHI","2010-03-05","CHI","VAN"
"201003050DET","2010-03-05","NSH","DET"
"201003050DET","2010-03-05","DET","NSH"
"201003050EDM","2010-03-05","MIN","EDM"
"201003050EDM","2010-03-05","EDM","MIN"
"201003060COL","2010-03-06","STL","COL"
"201003060COL","2010-03-06","COL","STL"
"201003060FLA","2010-03-06","CAR","FLA"
"201003060FLA","2010-03-06","FLA","CAR"
"201003060LAK","2010-03-06","MTL","LAK"
"201003060LAK","2010-03-06","LAK","MTL"
"201003060NYI","2010-03-06","BOS","NYI"
"201003060NYI","2010-03-06","NYI","BOS"
"201003060OTT","2010-03-06","TOR","OTT"
"201003060OTT","2010-03-06","OTT","TOR"
"201003060PHX","2010-03-06","ANA","PHX"
"201003060PHX","2010-03-06","PHX","ANA"
"201003060PIT","2010-03-06","DAL","PIT"
"201003060PIT","2010-03-06","PIT","DAL"
"201003060SJS","2010-03-06","CBJ","SJS"
"201003060SJS","2010-03-06","SJS","CBJ"
"201003060TBL","2010-03-06","ATL","TBL"
"201003060TBL","2010-03-06","TBL","ATL"
"201003060WSH","2010-03-06","NYR","WSH"
"201003060WSH","2010-03-06","WSH","NYR"
"201003070ANA","2010-03-07","MTL","ANA"
"201003070ANA","2010-03-07","ANA","MTL"
"201003070ATL","2010-03-07","CAR","ATL"
"201003070ATL","2010-03-07","ATL","CAR"
"201003070CHI","2010-03-07","DET","CHI"
"201003070CHI","2010-03-07","CHI","DET"
"201003070EDM","2010-03-07","NJD","EDM"
"201003070EDM","2010-03-07","EDM","NJD"
"201003070MIN","2010-03-07","CGY","MIN"
"201003070MIN","2010-03-07","MIN","CGY"
"201003070NSH","2010-03-07","VAN","NSH"
"201003070NSH","2010-03-07","NSH","VAN"
"201003070NYR","2010-03-07","BUF","NYR"
"201003070NYR","2010-03-07","NYR","BUF"
"201003070PHI","2010-03-07","TOR","PHI"
"201003070PHI","2010-03-07","PHI","TOR"
"201003070PIT","2010-03-07","BOS","PIT"
"201003070PIT","2010-03-07","PIT","BOS"
"201003080LAK","2010-03-08","CBJ","LAK"
"201003080LAK","2010-03-08","LAK","CBJ"
"201003080WSH","2010-03-08","DAL","WSH"
"201003080WSH","2010-03-08","WSH","DAL"
"201003090ANA","2010-03-09","CBJ","ANA"
"201003090ANA","2010-03-09","ANA","CBJ"
"201003090ATL","2010-03-09","NSH","ATL"
"201003090ATL","2010-03-09","ATL","NSH"
"201003090COL","2010-03-09","VAN","COL"
"201003090COL","2010-03-09","COL","VAN"
"201003090DET","2010-03-09","CGY","DET"
"201003090DET","2010-03-09","DET","CGY"
"201003090EDM","2010-03-09","OTT","EDM"
"201003090EDM","2010-03-09","EDM","OTT"
"201003090MIN","2010-03-09","FLA","MIN"
"201003090MIN","2010-03-09","MIN","FLA"
"201003090MTL","2010-03-09","TBL","MTL"
"201003090MTL","2010-03-09","MTL","TBL"
"201003090PHI","2010-03-09","NYI","PHI"
"201003090PHI","2010-03-09","PHI","NYI"
"201003090TOR","2010-03-09","BOS","TOR"
"201003090TOR","2010-03-09","TOR","BOS"
"201003100BUF","2010-03-10","DAL","BUF"
"201003100BUF","2010-03-10","BUF","DAL"
"201003100CHI","2010-03-10","LAK","CHI"
"201003100CHI","2010-03-10","CHI","LAK"
"201003100NJD","2010-03-10","NYR","NJD"
"201003100NJD","2010-03-10","NJD","NYR"
"201003100PHX","2010-03-10","VAN","PHX"
"201003100PHX","2010-03-10","PHX","VAN"
"201003100WSH","2010-03-10","CAR","WSH"
"201003100WSH","2010-03-10","WSH","CAR"
"201003110CAR","2010-03-11","PIT","CAR"
"201003110CAR","2010-03-11","CAR","PIT"
"201003110CBJ","2010-03-11","ATL","CBJ"
"201003110CBJ","2010-03-11","CBJ","ATL"
"201003110CGY","2010-03-11","OTT","CGY"
"201003110CGY","2010-03-11","CGY","OTT"
"201003110COL","2010-03-11","FLA","COL"
"201003110COL","2010-03-11","COL","FLA"
"201003110DET","2010-03-11","MIN","DET"
"201003110DET","2010-03-11","DET","MIN"
"201003110MTL","2010-03-11","EDM","MTL"
"201003110MTL","2010-03-11","MTL","EDM"
"201003110NYI","2010-03-11","STL","NYI"
"201003110NYI","2010-03-11","NYI","STL"
"201003110PHI","2010-03-11","BOS","PHI"
"201003110PHI","2010-03-11","PHI","BOS"
"201003110SJS","2010-03-11","NSH","SJS"
"201003110SJS","2010-03-11","SJS","NSH"
"201003110TOR","2010-03-11","TBL","TOR"
"201003110TOR","2010-03-11","TOR","TBL"
"201003120ANA","2010-03-12","NSH","ANA"
"201003120ANA","2010-03-12","ANA","NSH"
"201003120ATL","2010-03-12","NYR","ATL"
"201003120ATL","2010-03-12","ATL","NYR"
"201003120BUF","2010-03-12","MIN","BUF"
"201003120BUF","2010-03-12","BUF","MIN"
"201003120DAL","2010-03-12","LAK","DAL"
"201003120DAL","2010-03-12","DAL","LAK"
"201003120NJD","2010-03-12","PIT","NJD"
"201003120NJD","2010-03-12","NJD","PIT"
"201003120WSH","2010-03-12","TBL","WSH"
"201003120WSH","2010-03-12","WSH","TBL"
"201003130CAR","2010-03-13","PHX","CAR"
"201003130CAR","2010-03-13","CAR","PHX"
"201003130CBJ","2010-03-13","STL","CBJ"
"201003130CBJ","2010-03-13","CBJ","STL"
"201003130DET","2010-03-13","BUF","DET"
"201003130DET","2010-03-13","DET","BUF"
"201003130MTL","2010-03-13","BOS","MTL"
"201003130MTL","2010-03-13","MTL","BOS"
"201003130NYI","2010-03-13","NJD","NYI"
"201003130NYI","2010-03-13","NYI","NJD"
"201003130PHI","2010-03-13","CHI","PHI"
"201003130PHI","2010-03-13","PHI","CHI"
"201003130SJS","2010-03-13","FLA","SJS"
"201003130SJS","2010-03-13","SJS","FLA"
"201003130TOR","2010-03-13","EDM","TOR"
"201003130TOR","2010-03-13","TOR","EDM"
"201003130VAN","2010-03-13","OTT","VAN"
"201003130VAN","2010-03-13","VAN","OTT"
"201003140ANA","2010-03-14","SJS","ANA"
"201003140ANA","2010-03-14","ANA","SJS"
"201003140ATL","2010-03-14","PHX","ATL"
"201003140ATL","2010-03-14","ATL","PHX"
"201003140CHI","2010-03-14","WSH","CHI"
"201003140CHI","2010-03-14","CHI","WSH"
"201003140DAL","2010-03-14","COL","DAL"
"201003140DAL","2010-03-14","DAL","COL"
"201003140LAK","2010-03-14","NSH","LAK"
"201003140LAK","2010-03-14","LAK","NSH"
"201003140MIN","2010-03-14","STL","MIN"
"201003140MIN","2010-03-14","MIN","STL"
"201003140NYI","2010-03-14","TOR","NYI"
"201003140NYI","2010-03-14","NYI","TOR"
"201003140NYR","2010-03-14","PHI","NYR"
"201003140NYR","2010-03-14","NYR","PHI"
"201003140TBL","2010-03-14","PIT","TBL"
"201003140TBL","2010-03-14","TBL","PIT"
"201003140VAN","2010-03-14","CGY","VAN"
"201003140VAN","2010-03-14","VAN","CGY"
"201003150CBJ","2010-03-15","EDM","CBJ"
"201003150CBJ","2010-03-15","CBJ","EDM"
"201003150CGY","2010-03-15","DET","CGY"
"201003150CGY","2010-03-15","CGY","DET"
"201003150NJD","2010-03-15","BOS","NJD"
"201003150NJD","2010-03-15","NJD","BOS"
"201003160ATL","2010-03-16","BUF","ATL"
"201003160ATL","2010-03-16","ATL","BUF"
"201003160CAR","2010-03-16","BOS","CAR"
"201003160CAR","2010-03-16","CAR","BOS"
"201003160DAL","2010-03-16","SJS","DAL"
"201003160DAL","2010-03-16","DAL","SJS"
"201003160FLA","2010-03-16","WSH","FLA"
"201003160FLA","2010-03-16","FLA","WSH"
"201003160MIN","2010-03-16","EDM","MIN"
"201003160MIN","2010-03-16","MIN","EDM"
"201003160NSH","2010-03-16","PHI","NSH"
"201003160NSH","2010-03-16","NSH","PHI"
"201003160NYR","2010-03-16","MTL","NYR"
"201003160NYR","2010-03-16","NYR","MTL"
"201003160OTT","2010-03-16","TOR","OTT"
"201003160OTT","2010-03-16","OTT","TOR"
"201003160STL","2010-03-16","COL","STL"
"201003160STL","2010-03-16","STL","COL"
"201003160TBL","2010-03-16","PHX","TBL"
"201003160TBL","2010-03-16","TBL","PHX"
"201003160VAN","2010-03-16","NYI","VAN"
"201003160VAN","2010-03-16","VAN","NYI"
"201003170ANA","2010-03-17","CHI","ANA"
"201003170ANA","2010-03-17","ANA","CHI"
"201003170COL","2010-03-17","CGY","COL"
"201003170COL","2010-03-17","COL","CGY"
"201003170NJD","2010-03-17","PIT","NJD"
"201003170NJD","2010-03-17","NJD","PIT"
"201003180ATL","2010-03-18","OTT","ATL"
"201003180ATL","2010-03-18","ATL","OTT"
"201003180BOS","2010-03-18","PIT","BOS"
"201003180BOS","2010-03-18","BOS","PIT"
"201003180CAR","2010-03-18","WSH","CAR"
"201003180CAR","2010-03-18","CAR","WSH"
"201003180DAL","2010-03-18","PHI","DAL"
"201003180DAL","2010-03-18","DAL","PHI"
"201003180FLA","2010-03-18","PHX","FLA"
"201003180FLA","2010-03-18","FLA","PHX"
"201003180LAK","2010-03-18","CHI","LAK"
"201003180LAK","2010-03-18","LAK","CHI"
"201003180NSH","2010-03-18","MIN","NSH"
"201003180NSH","2010-03-18","NSH","MIN"
"201003180NYR","2010-03-18","STL","NYR"
"201003180NYR","2010-03-18","NYR","STL"
"201003180TBL","2010-03-18","BUF","TBL"
"201003180TBL","2010-03-18","TBL","BUF"
"201003180TOR","2010-03-18","NJD","TOR"
"201003180TOR","2010-03-18","TOR","NJD"
"201003180VAN","2010-03-18","SJS","VAN"
"201003180VAN","2010-03-18","VAN","SJS"
"201003190ANA","2010-03-19","NYI","ANA"
"201003190ANA","2010-03-19","ANA","NYI"
"201003190CBJ","2010-03-19","MIN","CBJ"
"201003190CBJ","2010-03-19","CBJ","MIN"
"201003190CGY","2010-03-19","SJS","CGY"
"201003190CGY","2010-03-19","CGY","SJS"
"201003190EDM","2010-03-19","DET","EDM"
"201003190EDM","2010-03-19","EDM","DET"
"201003200ATL","2010-03-20","PHI","ATL"
"201003200ATL","2010-03-20","ATL","PHI"
"201003200DAL","2010-03-20","OTT","DAL"
"201003200DAL","2010-03-20","DAL","OTT"
"201003200FLA","2010-03-20","BUF","FLA"
"201003200FLA","2010-03-20","FLA","BUF"
"201003200LAK","2010-03-20","NYI","LAK"
"201003200LAK","2010-03-20","LAK","NYI"
"201003200NJD","2010-03-20","STL","NJD"
"201003200NJD","2010-03-20","NJD","STL"
"201003200NSH","2010-03-20","CBJ","NSH"
"201003200NSH","2010-03-20","NSH","CBJ"
"201003200PHX","2010-03-20","CHI","PHX"
"201003200PHX","2010-03-20","PHX","CHI"
"201003200PIT","2010-03-20","CAR","PIT"
"201003200PIT","2010-03-20","PIT","CAR"
"201003200TBL","2010-03-20","WSH","TBL"
"201003200TBL","2010-03-20","TBL","WSH"
"201003200TOR","2010-03-20","MTL","TOR"
"201003200TOR","2010-03-20","TOR","MTL"
"201003200VAN","2010-03-20","DET","VAN"
"201003200VAN","2010-03-20","VAN","DET"
"201003210ANA","2010-03-21","COL","ANA"
"201003210ANA","2010-03-21","ANA","COL"
"201003210BOS","2010-03-21","NYR","BOS"
"201003210BOS","2010-03-21","BOS","NYR"
"201003210CAR","2010-03-21","BUF","CAR"
"201003210CAR","2010-03-21","CAR","BUF"
"201003210DAL","2010-03-21","PHX","DAL"
"201003210DAL","2010-03-21","DAL","PHX"
"201003210EDM","2010-03-21","SJS","EDM"
"201003210EDM","2010-03-21","EDM","SJS"
"201003210FLA","2010-03-21","TBL","FLA"
"201003210FLA","2010-03-21","FLA","TBL"
"201003210MIN","2010-03-21","CGY","MIN"
"201003210MIN","2010-03-21","MIN","CGY"
"201003210PHI","2010-03-21","ATL","PHI"
"201003210PHI","2010-03-21","PHI","ATL"
"201003210STL","2010-03-21","NSH","STL"
"201003210STL","2010-03-21","STL","NSH"
"201003220DET","2010-03-22","PIT","DET"
"201003220DET","2010-03-22","DET","PIT"
"201003220LAK","2010-03-22","COL","LAK"
"201003220LAK","2010-03-22","LAK","COL"
"201003220MTL","2010-03-22","OTT","MTL"
"201003220MTL","2010-03-22","MTL","OTT"
"201003230ATL","2010-03-23","BOS","ATL"
"201003230ATL","2010-03-23","ATL","BOS"
"201003230CGY","2010-03-23","ANA","CGY"
"201003230CGY","2010-03-23","CGY","ANA"
"201003230CHI","2010-03-23","PHX","CHI"
"201003230CHI","2010-03-23","CHI","PHX"
"201003230EDM","2010-03-23","VAN","EDM"
"201003230EDM","2010-03-23","EDM","VAN"
"201003230MIN","2010-03-23","SJS","MIN"
"201003230MIN","2010-03-23","MIN","SJS"
"201003230NJD","2010-03-23","CBJ","NJD"
"201003230NJD","2010-03-23","NJD","CBJ"
"201003230NSH","2010-03-23","DAL","NSH"
"201003230NSH","2010-03-23","NSH","DAL"
"201003230OTT","2010-03-23","PHI","OTT"
"201003230OTT","2010-03-23","OTT","PHI"
"201003230TBL","2010-03-23","CAR","TBL"
"201003230TBL","2010-03-23","TBL","CAR"
"201003230TOR","2010-03-23","FLA","TOR"
"201003230TOR","2010-03-23","TOR","FLA"
"201003240BUF","2010-03-24","MTL","BUF"
"201003240BUF","2010-03-24","BUF","MTL"
"201003240COL","2010-03-24","LAK","COL"
"201003240COL","2010-03-24","COL","LAK"
"201003240DET","2010-03-24","STL","DET"
"201003240DET","2010-03-24","DET","STL"
"201003240NYR","2010-03-24","NYI","NYR"
"201003240NYR","2010-03-24","NYR","NYI"
"201003240VAN","2010-03-24","ANA","VAN"
"201003240VAN","2010-03-24","VAN","ANA"
"201003240WSH","2010-03-24","PIT","WSH"
"201003240WSH","2010-03-24","WSH","PIT"
"201003250ATL","2010-03-25","TOR","ATL"
"201003250ATL","2010-03-25","ATL","TOR"
"201003250BOS","2010-03-25","TBL","BOS"
"201003250BOS","2010-03-25","BOS","TBL"
"201003250CAR","2010-03-25","WSH","CAR"
"201003250CAR","2010-03-25","CAR","WSH"
"201003250CBJ","2010-03-25","CHI","CBJ"
"201003250CBJ","2010-03-25","CBJ","CHI"
"201003250MTL","2010-03-25","FLA","MTL"
"201003250MTL","2010-03-25","MTL","FLA"
"201003250NJD","2010-03-25","NYR","NJD"
"201003250NJD","2010-03-25","NJD","NYR"
"201003250NSH","2010-03-25","PHX","NSH"
"201003250NSH","2010-03-25","NSH","PHX"
"201003250NYI","2010-03-25","CGY","NYI"
"201003250NYI","2010-03-25","NYI","CGY"
"201003250PHI","2010-03-25","MIN","PHI"
"201003250PHI","2010-03-25","PHI","MIN"
"201003250SJS","2010-03-25","DAL","SJS"
"201003250SJS","2010-03-25","SJS","DAL"
"201003250STL","2010-03-25","LAK","STL"
"201003250STL","2010-03-25","STL","LAK"
"201003260BUF","2010-03-26","OTT","BUF"
"201003260BUF","2010-03-26","BUF","OTT"
"201003260DET","2010-03-26","MIN","DET"
"201003260DET","2010-03-26","DET","MIN"
"201003260EDM","2010-03-26","ANA","EDM"
"201003260EDM","2010-03-26","EDM","ANA"
"201003270BOS","2010-03-27","CGY","BOS"
"201003270BOS","2010-03-27","BOS","CGY"
"201003270BUF","2010-03-27","TBL","BUF"
"201003270BUF","2010-03-27","BUF","TBL"
"201003270CAR","2010-03-27","ATL","CAR"
"201003270CAR","2010-03-27","CAR","ATL"
"201003270CBJ","2010-03-27","NYI","CBJ"
"201003270CBJ","2010-03-27","CBJ","NYI"
"201003270LAK","2010-03-27","DAL","LAK"
"201003270LAK","2010-03-27","LAK","DAL"
"201003270MTL","2010-03-27","NJD","MTL"
"201003270MTL","2010-03-27","MTL","NJD"
"201003270NSH","2010-03-27","DET","NSH"
"201003270NSH","2010-03-27","NSH","DET"
"201003270OTT","2010-03-27","FLA","OTT"
"201003270OTT","2010-03-27","OTT","FLA"
"201003270PHX","2010-03-27","COL","PHX"
"201003270PHX","2010-03-27","PHX","COL"
"201003270PIT","2010-03-27","PHI","PIT"
"201003270PIT","2010-03-27","PIT","PHI"
"201003270SJS","2010-03-27","VAN","SJS"
"201003270SJS","2010-03-27","SJS","VAN"
"201003270TOR","2010-03-27","NYR","TOR"
"201003270TOR","2010-03-27","TOR","NYR"
"201003280CHI","2010-03-28","CBJ","CHI"
"201003280CHI","2010-03-28","CHI","CBJ"
"201003280PHI","2010-03-28","NJD","PHI"
"201003280PHI","2010-03-28","PHI","NJD"
"201003280PIT","2010-03-28","TOR","PIT"
"201003280PIT","2010-03-28","PIT","TOR"
"201003280SJS","2010-03-28","COL","SJS"
"201003280SJS","2010-03-28","SJS","COL"
"201003280STL","2010-03-28","EDM","STL"
"201003280STL","2010-03-28","STL","EDM"
"201003280WSH","2010-03-28","CGY","WSH"
"201003280WSH","2010-03-28","WSH","CGY"
"201003290ANA","2010-03-29","DAL","ANA"
"201003290ANA","2010-03-29","ANA","DAL"
"201003290ATL","2010-03-29","CAR","ATL"
"201003290ATL","2010-03-29","ATL","CAR"
"201003290BOS","2010-03-29","BUF","BOS"
"201003290BOS","2010-03-29","BOS","BUF"
"201003290FLA","2010-03-29","NSH","FLA"
"201003290FLA","2010-03-29","FLA","NSH"
"201003290MIN","2010-03-29","LAK","MIN"
"201003290MIN","2010-03-29","MIN","LAK"
"201003300CBJ","2010-03-30","TBL","CBJ"
"201003300CBJ","2010-03-30","CBJ","TBL"
"201003300DET","2010-03-30","EDM","DET"
"201003300DET","2010-03-30","DET","EDM"
"201003300NJD","2010-03-30","BOS","NJD"
"201003300NJD","2010-03-30","NJD","BOS"
"201003300NSH","2010-03-30","LAK","NSH"
"201003300NSH","2010-03-30","NSH","LAK"
"201003300NYI","2010-03-30","NYR","NYI"
"201003300NYI","2010-03-30","NYI","NYR"
"201003300STL","2010-03-30","CHI","STL"
"201003300STL","2010-03-30","STL","CHI"
"201003300TOR","2010-03-30","ATL","TOR"
"201003300TOR","2010-03-30","TOR","ATL"
"201003300VAN","2010-03-30","PHX","VAN"
"201003300VAN","2010-03-30","VAN","PHX"
"201003300WSH","2010-03-30","OTT","WSH"
"201003300WSH","2010-03-30","WSH","OTT"
"201003310BUF","2010-03-31","FLA","BUF"
"201003310BUF","2010-03-31","BUF","FLA"
"201003310CGY","2010-03-31","PHX","CGY"
"201003310CGY","2010-03-31","CGY","PHX"
"201003310COL","2010-03-31","ANA","COL"
"201003310COL","2010-03-31","COL","ANA"
"201003310DAL","2010-03-31","SJS","DAL"
"201003310DAL","2010-03-31","DAL","SJS"
"201003310MIN","2010-03-31","CHI","MIN"
"201003310MIN","2010-03-31","MIN","CHI"
"201003310MTL","2010-03-31","CAR","MTL"
"201003310MTL","2010-03-31","MTL","CAR"
"201003310PIT","2010-03-31","TBL","PIT"
"201003310PIT","2010-03-31","PIT","TBL"
"201004010BOS","2010-04-01","FLA","BOS"
"201004010BOS","2010-04-01","BOS","FLA"
"201004010DET","2010-04-01","CBJ","DET"
"201004010DET","2010-04-01","DET","CBJ"
"201004010LAK","2010-04-01","VAN","LAK"
"201004010LAK","2010-04-01","LAK","VAN"
"201004010NSH","2010-04-01","STL","NSH"
"201004010NSH","2010-04-01","NSH","STL"
"201004010NYI","2010-04-01","PHI","NYI"
"201004010NYI","2010-04-01","NYI","PHI"
"201004010OTT","2010-04-01","CAR","OTT"
"201004010OTT","2010-04-01","OTT","CAR"
"201004010TOR","2010-04-01","BUF","TOR"
"201004010TOR","2010-04-01","TOR","BUF"
"201004010WSH","2010-04-01","ATL","WSH"
"201004010WSH","2010-04-01","WSH","ATL"
"201004020ANA","2010-04-02","VAN","ANA"
"201004020ANA","2010-04-02","ANA","VAN"
"201004020COL","2010-04-02","CGY","COL"
"201004020COL","2010-04-02","COL","CGY"
"201004020DAL","2010-04-02","EDM","DAL"
"201004020DAL","2010-04-02","DAL","EDM"
"201004020MIN","2010-04-02","SJS","MIN"
"201004020MIN","2010-04-02","MIN","SJS"
"201004020NJD","2010-04-02","CHI","NJD"
"201004020NJD","2010-04-02","NJD","CHI"
"201004020PHI","2010-04-02","MTL","PHI"
"201004020PHI","2010-04-02","PHI","MTL"
"201004020TBL","2010-04-02","NYR","TBL"
"201004020TBL","2010-04-02","TBL","NYR"
"201004030CAR","2010-04-03","NJD","CAR"
"201004030CAR","2010-04-03","CAR","NJD"
"201004030CBJ","2010-04-03","WSH","CBJ"
"201004030CBJ","2010-04-03","CBJ","WSH"
"201004030DET","2010-04-03","NSH","DET"
"201004030DET","2010-04-03","DET","NSH"
"201004030FLA","2010-04-03","NYR","FLA"
"201004030FLA","2010-04-03","FLA","NYR"
"201004030LAK","2010-04-03","ANA","LAK"
"201004030LAK","2010-04-03","LAK","ANA"
"201004030MTL","2010-04-03","BUF","MTL"
"201004030MTL","2010-04-03","MTL","BUF"
"201004030NYI","2010-04-03","OTT","NYI"
"201004030NYI","2010-04-03","NYI","OTT"
