"TEAM_ABBR","OT","Q1","Q2","Q3","SHTOUT","TOTAL_GOALS","OT_ALWD","Q1_ALWD","Q2_ALWD","Q3_ALWD","SHTOUT_ALWD","TOTAL_GOALS_ALWD","HOME_AWAY","SHOOTOUT_FLAG","GAME_DATE","GAME_ID"
"NYR",0,0,1,0,0,1,0,0,2,1,0,3,"A","N","2014-03-11","201403110CAR"
"CBJ",0,1,0,3,0,4,0,1,0,0,0,1,"H","N","2014-03-11","201403110CBJ"
"DET",0,1,0,0,0,1,0,1,0,3,0,4,"A","N","2014-03-11","201403110CBJ"
"FLA",0,0,0,1,0,1,0,1,1,1,0,3,"H","N","2014-03-11","201403110FLA"
"PHX",0,1,1,1,0,3,0,0,0,1,0,1,"A","N","2014-03-11","201403110FLA"
"EDM",0,1,0,2,1,4,0,3,0,0,0,3,"A","Y","2014-03-11","201403110MIN"
"MIN",0,3,0,0,0,3,0,1,0,2,1,4,"H","Y","2014-03-11","201403110MIN"
"NJD",0,1,0,1,0,2,0,0,1,0,0,1,"A","N","2014-03-11","201403110PHI"
"PHI",0,0,1,0,0,1,0,1,0,1,0,2,"H","N","2014-03-11","201403110PHI"
"PIT",0,1,0,1,0,2,0,0,0,0,0,0,"H","N","2014-03-11","201403110PIT"
"WSH",0,0,0,0,0,0,0,1,0,1,0,2,"A","N","2014-03-11","201403110PIT"
"SJS",0,2,2,2,0,6,0,1,0,1,0,2,"H","N","2014-03-11","201403110SJS"
"TOR",0,1,0,1,0,2,0,2,2,2,0,6,"A","N","2014-03-11","201403110SJS"
"DAL",1,1,0,1,0,3,0,1,0,1,0,2,"A","N","2014-03-11","201403110STL"
"STL",0,1,0,1,0,2,1,1,0,1,0,3,"H","N","2014-03-11","201403110STL"
"ANA",0,0,1,1,0,2,0,4,2,1,0,7,"A","N","2014-03-12","201403120CGY"
"CGY",0,4,2,1,0,7,0,0,1,1,0,2,"H","N","2014-03-12","201403120CGY"
"CHI",0,0,1,1,0,2,0,1,1,1,0,3,"A","N","2014-03-12","201403120COL"
"COL",0,1,1,1,0,3,0,0,1,1,0,2,"H","N","2014-03-12","201403120COL"
"BOS",0,0,3,1,0,4,0,0,0,1,0,1,"A","N","2014-03-12","201403120MTL"
"MTL",0,0,0,1,0,1,0,0,3,1,0,4,"H","N","2014-03-12","201403120MTL"
"VAN",0,0,1,1,1,3,0,0,1,1,0,2,"A","Y","2014-03-12","201403120WPG"
"WPG",0,0,1,1,0,2,0,0,1,1,1,3,"H","Y","2014-03-12","201403120WPG"
"BOS",0,2,0,0,0,2,0,0,0,1,0,1,"H","N","2014-03-13","201403130BOS"
"PHX",0,0,0,1,0,1,0,2,0,0,0,2,"A","N","2014-03-13","201403130BOS"
"BUF",0,1,0,1,0,2,0,1,0,3,0,4,"A","N","2014-03-13","201403130CAR"
"CAR",0,1,0,3,0,4,0,1,0,1,0,2,"H","N","2014-03-13","201403130CAR"
"CBJ",0,1,1,1,0,3,0,1,0,2,1,4,"H","Y","2014-03-13","201403130CBJ"
"SJS",0,1,0,2,1,4,0,1,1,1,0,3,"A","Y","2014-03-13","201403130CBJ"
"LAK",0,2,0,0,0,2,0,1,1,1,0,3,"H","N","2014-03-13","201403130LAK"
"TOR",0,1,1,1,0,3,0,2,0,0,0,2,"A","N","2014-03-13","201403130LAK"
"MIN",0,1,0,1,0,2,0,0,1,0,0,1,"H","N","2014-03-13","201403130MIN"
"NYR",0,0,1,0,0,1,0,1,0,1,0,2,"A","N","2014-03-13","201403130MIN"
"EDM",0,1,1,0,0,2,0,1,1,4,0,6,"A","N","2014-03-13","201403130STL"
"STL",0,1,1,4,0,6,0,1,1,0,0,2,"H","N","2014-03-13","201403130STL"
"FLA",0,2,0,2,0,4,0,2,2,1,0,5,"A","N","2014-03-13","201403130TBL"
"TBL",0,2,2,1,0,5,0,2,0,2,0,4,"H","N","2014-03-13","201403130TBL"
"CHI",0,1,0,1,0,2,0,2,0,1,0,3,"H","N","2014-03-14","201403140CHI"
"NSH",0,2,0,1,0,3,0,1,0,1,0,2,"A","N","2014-03-14","201403140CHI"
"ANA",0,0,6,0,0,6,0,1,3,0,0,4,"A","N","2014-03-14","201403140COL"
"COL",0,1,3,0,0,4,0,0,6,0,0,6,"H","N","2014-03-14","201403140COL"
"CGY",0,0,1,2,1,4,0,0,3,0,0,3,"A","Y","2014-03-14","201403140DAL"
"DAL",0,0,3,0,0,3,0,0,1,2,1,4,"H","Y","2014-03-14","201403140DAL"
"DET",0,1,0,0,1,2,0,0,0,1,0,1,"H","Y","2014-03-14","201403140DET"
"EDM",0,0,0,1,0,1,0,1,0,0,1,2,"A","Y","2014-03-14","201403140DET"
"FLA",0,1,1,3,0,5,0,1,2,0,0,3,"H","N","2014-03-14","201403140FLA"
"NJD",0,1,2,0,0,3,0,1,1,3,0,5,"A","N","2014-03-14","201403140FLA"
"NYI",0,0,2,1,0,3,0,2,2,0,0,4,"H","N","2014-03-14","201403140NYI"
"SJS",0,2,2,0,0,4,0,0,2,1,0,3,"A","N","2014-03-14","201403140NYI"
"NYR",0,2,1,1,0,4,0,2,0,0,0,2,"A","N","2014-03-14","201403140WPG"
"WPG",0,2,0,0,0,2,0,2,1,1,0,4,"H","N","2014-03-14","201403140WPG"
"VAN",0,1,0,2,0,3,0,1,2,1,0,4,"A","N","2014-03-14","201403140WSH"
"WSH",0,1,2,1,0,4,0,1,0,2,0,3,"H","N","2014-03-14","201403140WSH"
"BOS",0,1,1,3,0,5,0,0,0,1,0,1,"H","N","2014-03-15","201403150BOS"
"CAR",0,0,0,1,0,1,0,1,1,3,0,5,"A","N","2014-03-15","201403150BOS"
"ANA",0,1,1,0,0,2,0,0,1,0,0,1,"A","N","2014-03-15","201403150LAK"
"LAK",0,0,1,0,0,1,0,1,1,0,0,2,"H","N","2014-03-15","201403150LAK"
"CBJ",0,0,1,0,1,2,0,0,0,1,0,1,"A","Y","2014-03-15","201403150MIN"
"MIN",0,0,0,1,0,1,0,0,1,0,1,2,"H","Y","2014-03-15","201403150MIN"
"MTL",1,1,0,3,0,5,0,1,1,2,0,4,"H","N","2014-03-15","201403150MTL"
"OTT",0,1,1,2,0,4,1,1,0,3,0,5,"A","N","2014-03-15","201403150MTL"
"NSH",0,0,1,0,0,1,0,1,2,1,0,4,"H","N","2014-03-15","201403150NSH"
"STL",0,1,2,1,0,4,0,0,1,0,0,1,"A","N","2014-03-15","201403150NSH"
"BUF",0,0,0,1,0,1,0,2,0,2,0,4,"A","N","2014-03-15","201403150NYI"
"NYI",0,2,0,2,0,4,0,0,0,1,0,1,"H","N","2014-03-15","201403150NYI"
"PHI",0,2,2,0,0,4,0,0,0,0,0,0,"H","N","2014-03-15","201403150PHI"
"PIT",0,0,0,0,0,0,0,2,2,0,0,4,"A","N","2014-03-15","201403150PHI"
"CGY",0,0,2,0,0,2,0,2,0,1,0,3,"A","N","2014-03-15","201403150PHX"
"PHX",0,2,0,1,0,3,0,0,2,0,0,2,"H","N","2014-03-15","201403150PHX"
"NJD",0,0,0,0,0,0,0,0,2,1,0,3,"A","N","2014-03-15","201403150TBL"
"TBL",0,0,2,1,0,3,0,0,0,0,0,0,"H","N","2014-03-15","201403150TBL"
"BUF",0,0,0,0,0,0,0,2,0,0,0,2,"H","N","2014-03-16","201403160BUF"
"MTL",0,2,0,0,0,2,0,0,0,0,0,0,"A","N","2014-03-16","201403160BUF"
"CAR",0,1,0,0,0,1,0,1,0,1,0,2,"H","N","2014-03-16","201403160CAR"
"EDM",0,1,0,1,0,2,0,1,0,0,0,1,"A","N","2014-03-16","201403160CAR"
"CHI",0,0,2,2,0,4,0,0,1,0,0,1,"H","N","2014-03-16","201403160CHI"
"DET",0,0,1,0,0,1,0,0,2,2,0,4,"A","N","2014-03-16","201403160CHI"
"FLA",0,1,0,2,0,3,0,2,0,1,1,4,"H","Y","2014-03-16","201403160FLA"
"VAN",0,2,0,1,1,4,0,1,0,2,0,3,"A","Y","2014-03-16","201403160FLA"
"NYR",0,0,0,0,0,0,0,1,0,0,0,1,"H","N","2014-03-16","201403160NYR"
"SJS",0,1,0,0,0,1,0,0,0,0,0,0,"A","N","2014-03-16","201403160NYR"
"COL",0,0,1,2,0,3,0,0,0,1,0,1,"A","N","2014-03-16","201403160OTT"
"OTT",0,0,0,1,0,1,0,0,1,2,0,3,"H","N","2014-03-16","201403160OTT"
"PHI",0,3,1,0,0,4,0,1,2,0,0,3,"A","N","2014-03-16","201403160PIT"
"PIT",0,1,2,0,0,3,0,3,1,0,0,4,"H","N","2014-03-16","201403160PIT"
"DAL",0,2,0,0,0,2,0,3,2,2,0,7,"A","N","2014-03-16","201403160WPG"
"WPG",0,3,2,2,0,7,0,2,0,0,0,2,"H","N","2014-03-16","201403160WPG"
"TOR",0,1,1,0,0,2,0,3,0,1,0,4,"A","N","2014-03-16","201403160WSH"
"WSH",0,3,0,1,0,4,0,1,1,0,0,2,"H","N","2014-03-16","201403160WSH"
"BOS",0,0,2,2,0,4,0,0,1,0,0,1,"H","N","2014-03-17","201403170BOS"
"MIN",0,0,1,0,0,1,0,0,2,2,0,4,"A","N","2014-03-17","201403170BOS"
"LAK",0,1,2,0,0,3,0,2,0,2,0,4,"H","N","2014-03-17","201403170LAK"
"PHX",0,2,0,2,0,4,0,1,2,0,0,3,"A","N","2014-03-17","201403170LAK"
"STL",0,0,1,2,0,3,0,0,0,1,0,1,"H","N","2014-03-17","201403170STL"
"WPG",0,0,0,1,0,1,0,0,1,2,0,3,"A","N","2014-03-17","201403170STL"
"TBL",0,1,2,1,0,4,0,0,0,3,0,3,"H","N","2014-03-17","201403170TBL"
"VAN",0,0,0,3,0,3,0,1,2,1,0,4,"A","N","2014-03-17","201403170TBL"
"ANA",0,1,0,1,0,2,0,2,0,1,0,3,"H","N","2014-03-18","201403180ANA"
"WSH",0,2,0,1,0,3,0,1,0,1,0,2,"A","N","2014-03-18","201403180ANA"
"CAR",0,1,2,0,0,3,0,0,0,1,0,1,"A","N","2014-03-18","201403180CBJ"
"CBJ",0,0,0,1,0,1,0,1,2,0,0,3,"H","N","2014-03-18","201403180CBJ"
"BUF",0,1,0,0,0,1,0,0,1,2,0,3,"A","N","2014-03-18","201403180CGY"
"CGY",0,0,1,2,0,3,0,1,0,0,0,1,"H","N","2014-03-18","201403180CGY"
"DET",0,1,0,2,0,3,0,0,0,2,0,2,"H","N","2014-03-18","201403180DET"
"TOR",0,0,0,2,0,2,0,1,0,2,0,3,"A","N","2014-03-18","201403180DET"
"EDM",0,1,2,2,0,5,0,0,1,0,0,1,"H","N","2014-03-18","201403180EDM"
"NSH",0,0,1,0,0,1,0,1,2,2,0,5,"A","N","2014-03-18","201403180EDM"
"COL",0,1,1,1,0,3,0,0,2,4,0,6,"A","N","2014-03-18","201403180MTL"
"MTL",0,0,2,4,0,6,0,1,1,1,0,3,"H","N","2014-03-18","201403180MTL"
"BOS",0,1,2,1,0,4,0,0,1,1,0,2,"A","N","2014-03-18","201403180NJD"
"NJD",0,0,1,1,0,2,0,1,2,1,0,4,"H","N","2014-03-18","201403180NJD"
"MIN",0,2,1,3,0,6,0,0,0,0,0,0,"A","N","2014-03-18","201403180NYI"
"NYI",0,0,0,0,0,0,0,2,1,3,0,6,"H","N","2014-03-18","201403180NYI"
"NYR",0,1,4,3,0,8,0,2,0,2,0,4,"A","N","2014-03-18","201403180OTT"
"OTT",0,2,0,2,0,4,0,1,4,3,0,8,"H","N","2014-03-18","201403180OTT"
"CHI",0,2,0,0,0,2,1,2,0,0,0,3,"A","N","2014-03-18","201403180PHI"
"PHI",1,2,0,0,0,3,0,2,0,0,0,2,"H","N","2014-03-18","201403180PHI"
"DAL",0,1,0,0,0,1,0,2,1,2,0,5,"A","N","2014-03-18","201403180PIT"
"PIT",0,2,1,2,0,5,0,1,0,0,0,1,"H","N","2014-03-18","201403180PIT"
"FLA",0,0,3,0,0,3,0,0,1,1,0,2,"A","N","2014-03-18","201403180SJS"
"SJS",0,0,1,1,0,2,0,0,3,0,0,3,"H","N","2014-03-18","201403180SJS"
"CHI",0,1,1,2,0,4,0,0,0,0,0,0,"H","N","2014-03-19","201403190CHI"
"STL",0,0,0,0,0,0,0,1,1,2,0,4,"A","N","2014-03-19","201403190CHI"
"TBL",0,3,1,1,0,5,0,2,0,1,0,3,"A","N","2014-03-19","201403190TOR"
"TOR",0,2,0,1,0,3,0,3,1,1,0,5,"H","N","2014-03-19","201403190TOR"
"NSH",0,0,0,0,0,0,0,0,0,2,0,2,"A","N","2014-03-19","201403190VAN"
"VAN",0,0,0,2,0,2,0,0,0,0,0,0,"H","N","2014-03-19","201403190VAN"
"COL",0,2,1,1,0,4,1,2,1,1,0,5,"A","N","2014-03-19","201403190WPG"
"WPG",1,2,1,1,0,5,0,2,1,1,0,4,"H","N","2014-03-19","201403190WPG"
"DET",1,1,1,2,0,5,0,0,3,1,0,4,"H","N","2014-03-20","201403200DET"
"PIT",0,0,3,1,0,4,1,1,1,2,0,5,"A","N","2014-03-20","201403200DET"
"BUF",0,0,1,2,0,3,0,1,0,0,0,1,"A","N","2014-03-20","201403200EDM"
"EDM",0,1,0,0,0,1,0,0,1,2,0,3,"H","N","2014-03-20","201403200EDM"
"LAK",0,1,0,0,1,2,0,0,0,1,0,1,"H","Y","2014-03-20","201403200LAK"
"WSH",0,0,0,1,0,1,0,1,0,0,1,2,"A","Y","2014-03-20","201403200LAK"
"CBJ",0,1,1,1,0,3,0,1,0,1,0,2,"A","N","2014-03-20","201403200MTL"
"MTL",0,1,0,1,0,2,0,1,1,1,0,3,"H","N","2014-03-20","201403200MTL"
"MIN",0,0,0,3,0,3,1,1,1,1,0,4,"A","N","2014-03-20","201403200NJD"
"NJD",1,1,1,1,0,4,0,0,0,3,0,3,"H","N","2014-03-20","201403200NJD"
"OTT",0,2,1,1,0,4,0,2,1,2,0,5,"H","N","2014-03-20","201403200OTT"
"TBL",0,2,1,2,0,5,0,2,1,1,0,4,"A","N","2014-03-20","201403200OTT"
"DAL",0,0,1,1,0,2,0,2,0,2,0,4,"A","N","2014-03-20","201403200PHI"
"PHI",0,2,0,2,0,4,0,0,1,1,0,2,"H","N","2014-03-20","201403200PHI"
"FLA",0,0,0,1,0,1,0,2,0,0,0,2,"A","N","2014-03-20","201403200PHX"
"PHX",0,2,0,0,0,2,0,0,0,1,0,1,"H","N","2014-03-20","201403200PHX"
"ANA",0,0,1,1,0,2,0,1,0,2,0,3,"A","N","2014-03-20","201403200SJS"
"SJS",0,1,0,2,0,3,0,0,1,1,0,2,"H","N","2014-03-20","201403200SJS"
"CBJ",0,0,0,1,0,1,0,0,0,3,0,3,"H","N","2014-03-21","201403210CBJ"
"NYR",0,0,0,3,0,3,0,0,0,1,0,1,"A","N","2014-03-21","201403210CBJ"
"CGY",0,1,3,1,0,5,0,2,2,2,0,6,"H","N","2014-03-21","201403210CGY"
"NSH",0,2,2,2,0,6,0,1,3,1,0,5,"A","N","2014-03-21","201403210CGY"
"CAR",0,0,1,1,0,2,0,0,2,1,0,3,"A","N","2014-03-21","201403210CHI"
"CHI",0,0,2,1,0,3,0,0,1,1,0,2,"H","N","2014-03-21","201403210CHI"
"BOS",0,1,1,0,0,2,0,0,0,0,0,0,"A","N","2014-03-21","201403210COL"
"COL",0,0,0,0,0,0,0,1,1,0,0,2,"H","N","2014-03-21","201403210COL"
"DAL",0,0,1,2,0,3,0,1,0,0,0,1,"H","N","2014-03-22","201403220DAL"
"OTT",0,1,0,0,0,1,0,0,1,2,0,3,"A","N","2014-03-22","201403220DAL"
"CGY",0,1,4,3,0,8,0,1,0,0,0,1,"A","N","2014-03-22","201403220EDM"
"EDM",0,1,0,0,0,1,0,1,4,3,0,8,"H","N","2014-03-22","201403220EDM"
"FLA",0,0,0,0,0,0,0,2,1,1,0,4,"A","N","2014-03-22","201403220LAK"
"LAK",0,2,1,1,0,4,0,0,0,0,0,0,"H","N","2014-03-22","201403220LAK"
"DET",0,1,1,1,0,3,0,1,0,1,0,2,"A","N","2014-03-22","201403220MIN"
"MIN",0,1,0,1,0,2,0,1,1,1,0,3,"H","N","2014-03-22","201403220MIN"
"NJD",0,0,0,0,0,0,0,0,1,1,0,2,"H","N","2014-03-22","201403220NJD"
"NYR",0,0,1,1,0,2,0,0,0,0,0,0,"A","N","2014-03-22","201403220NJD"
"PHI",0,0,2,2,0,4,0,1,0,0,0,1,"H","N","2014-03-22","201403220PHI"
"STL",0,1,0,0,0,1,0,0,2,2,0,4,"A","N","2014-03-22","201403220PHI"
"BOS",0,1,0,3,0,4,0,1,1,0,0,2,"A","N","2014-03-22","201403220PHX"
"PHX",0,1,1,0,0,2,0,1,0,3,0,4,"H","N","2014-03-22","201403220PHX"
"PIT",1,0,1,2,0,4,0,0,1,2,0,3,"H","N","2014-03-22","201403220PIT"
"TBL",0,0,1,2,0,3,1,0,1,2,0,4,"A","N","2014-03-22","201403220PIT"
"SJS",0,1,0,1,0,2,0,1,0,1,1,3,"H","Y","2014-03-22","201403220SJS"
"WSH",0,1,0,1,1,3,0,1,0,1,0,2,"A","Y","2014-03-22","201403220SJS"
"MTL",0,3,0,1,0,4,0,2,0,1,0,3,"A","N","2014-03-22","201403220TOR"
"TOR",0,2,0,1,0,3,0,3,0,1,0,4,"H","N","2014-03-22","201403220TOR"
"CAR",0,0,3,0,0,3,0,0,1,1,0,2,"A","N","2014-03-22","201403220WPG"
"WPG",0,0,1,1,0,2,0,0,3,0,0,3,"H","N","2014-03-22","201403220WPG"
"ANA",0,1,4,1,0,6,0,0,2,0,0,2,"H","N","2014-03-23","201403230ANA"
"FLA",0,0,2,0,0,2,0,1,4,1,0,6,"A","N","2014-03-23","201403230ANA"
"CHI",0,0,0,0,0,0,0,1,1,0,0,2,"H","N","2014-03-23","201403230CHI"
"NSH",0,1,1,0,0,2,0,0,0,0,0,0,"A","N","2014-03-23","201403230CHI"
"DET",0,2,0,1,0,3,1,0,1,2,0,4,"H","N","2014-03-23","201403230DET"
"MIN",1,0,1,2,0,4,0,2,0,1,0,3,"A","N","2014-03-23","201403230DET"
"NJD",0,1,2,0,0,3,0,0,1,1,0,2,"H","N","2014-03-23","201403230NJD"
"TOR",0,0,1,1,0,2,0,1,2,0,0,3,"A","N","2014-03-23","201403230NJD"
"CBJ",0,0,0,0,0,0,0,1,1,0,0,2,"A","N","2014-03-23","201403230NYI"
"NYI",0,1,1,0,0,2,0,0,0,0,0,0,"H","N","2014-03-23","201403230NYI"
"PIT",0,0,0,0,0,0,0,0,0,1,0,1,"H","N","2014-03-23","201403230PIT"
"STL",0,0,0,1,0,1,0,0,0,0,0,0,"A","N","2014-03-23","201403230PIT"
"BUF",0,2,0,0,0,2,0,2,1,1,0,4,"A","N","2014-03-23","201403230VAN"
"VAN",0,2,1,1,0,4,0,2,0,0,0,2,"H","N","2014-03-23","201403230VAN"
"BOS",0,0,0,1,0,1,0,1,0,0,1,2,"H","Y","2014-03-24","201403240BOS"
"MTL",0,1,0,0,1,2,0,0,0,1,0,1,"A","Y","2014-03-24","201403240BOS"
"CGY",0,0,1,0,1,2,0,1,0,0,0,1,"H","Y","2014-03-24","201403240CGY"
"SJS",0,1,0,0,0,1,0,0,1,0,1,2,"A","Y","2014-03-24","201403240CGY"
"DAL",0,1,1,0,0,2,0,0,0,1,0,1,"H","N","2014-03-24","201403240DAL"
"WPG",0,0,0,1,0,1,0,1,1,0,0,2,"A","N","2014-03-24","201403240DAL"
"NYR",1,0,2,1,0,4,0,2,1,0,0,3,"H","N","2014-03-24","201403240NYR"
"PHX",0,2,1,0,0,3,1,0,2,1,0,4,"A","N","2014-03-24","201403240NYR"
"LAK",0,0,2,1,0,3,0,0,0,2,0,2,"A","N","2014-03-24","201403240PHI"
"PHI",0,0,0,2,0,2,0,0,2,1,0,3,"H","N","2014-03-24","201403240PHI"
"OTT",0,1,2,0,1,4,0,1,1,1,0,3,"A","Y","2014-03-24","201403240TBL"
"TBL",0,1,1,1,0,3,0,1,2,0,1,4,"H","Y","2014-03-24","201403240TBL"
"CAR",0,2,2,0,0,4,0,4,1,0,0,5,"H","N","2014-03-25","201403250CAR"
"NYI",0,4,1,0,0,5,0,2,2,0,0,4,"A","N","2014-03-25","201403250CAR"
"CBJ",0,2,0,2,0,4,0,1,1,0,0,2,"H","N","2014-03-25","201403250CBJ"
"DET",0,1,1,0,0,2,0,2,0,2,0,4,"A","N","2014-03-25","201403250CBJ"
"CHI",0,1,2,1,0,4,0,0,1,1,0,2,"H","N","2014-03-25","201403250CHI"
"DAL",0,0,1,1,0,2,0,1,2,1,0,4,"A","N","2014-03-25","201403250CHI"
"EDM",0,1,0,1,0,2,0,0,3,2,0,5,"H","N","2014-03-25","201403250EDM"
"SJS",0,0,3,2,0,5,0,1,0,1,0,2,"A","N","2014-03-25","201403250EDM"
"FLA",0,0,2,0,1,3,0,0,2,0,0,2,"H","Y","2014-03-25","201403250FLA"
"OTT",0,0,2,0,0,2,0,0,2,0,1,3,"A","Y","2014-03-25","201403250FLA"
"BUF",0,0,0,0,0,0,0,0,0,2,0,2,"A","N","2014-03-25","201403250MTL"
"MTL",0,0,0,2,0,2,0,0,0,0,0,0,"H","N","2014-03-25","201403250MTL"
"COL",0,1,1,2,1,5,0,2,1,1,0,4,"A","Y","2014-03-25","201403250NSH"
"NSH",0,2,1,1,0,4,0,1,1,2,1,5,"H","Y","2014-03-25","201403250NSH"
"PHX",0,2,1,0,0,3,0,2,0,0,0,2,"A","N","2014-03-25","201403250PIT"
"PIT",0,2,0,0,0,2,0,2,1,0,0,3,"H","N","2014-03-25","201403250PIT"
"STL",0,2,2,1,0,5,0,1,0,2,0,3,"A","N","2014-03-25","201403250TOR"
"TOR",0,1,0,2,0,3,0,2,2,1,0,5,"H","N","2014-03-25","201403250TOR"
"LAK",0,0,1,3,1,5,0,2,1,1,0,4,"A","Y","2014-03-25","201403250WSH"
"WSH",0,2,1,1,0,4,0,0,1,3,1,5,"H","Y","2014-03-25","201403250WSH"
"ANA",0,1,0,2,0,3,0,0,2,0,0,2,"A","N","2014-03-26","201403260CGY"
"CGY",0,0,2,0,0,2,0,1,0,2,0,3,"H","N","2014-03-26","201403260CGY"
"MIN",0,1,0,1,0,2,0,1,2,2,0,5,"H","N","2014-03-26","201403260MIN"
"VAN",0,1,2,2,0,5,0,1,0,1,0,2,"A","N","2014-03-26","201403260MIN"
"NYR",0,1,1,1,0,3,0,0,0,1,0,1,"H","N","2014-03-26","201403260NYR"
"PHI",0,0,0,1,0,1,0,1,1,1,0,3,"A","N","2014-03-26","201403260NYR"
"BOS",0,1,0,2,0,3,0,0,0,0,0,0,"H","N","2014-03-27","201403270BOS"
"CHI",0,0,0,0,0,0,0,1,0,2,0,3,"A","N","2014-03-27","201403270BOS"
"COL",1,1,1,0,0,3,0,1,1,0,0,2,"H","N","2014-03-27","201403270COL"
"VAN",0,1,1,0,0,2,1,1,1,0,0,3,"A","N","2014-03-27","201403270COL"
"DET",0,0,1,3,0,4,0,2,1,2,0,5,"H","N","2014-03-27","201403270DET"
"MTL",0,2,1,2,0,5,0,0,1,3,0,4,"A","N","2014-03-27","201403270DET"
"CAR",0,1,2,0,0,3,0,0,0,0,0,0,"A","N","2014-03-27","201403270FLA"
"FLA",0,0,0,0,0,0,0,1,2,0,0,3,"H","N","2014-03-27","201403270FLA"
"NJD",0,0,1,1,0,2,0,1,1,0,1,3,"H","Y","2014-03-27","201403270NJD"
"PHX",0,1,1,0,1,3,0,0,1,1,0,2,"A","Y","2014-03-27","201403270NJD"
"BUF",0,0,1,0,0,1,0,4,1,1,0,6,"A","N","2014-03-27","201403270NSH"
"NSH",0,4,1,1,0,6,0,0,1,0,0,1,"H","N","2014-03-27","201403270NSH"
"LAK",0,1,1,1,0,3,0,0,2,0,0,2,"A","N","2014-03-27","201403270PIT"
"PIT",0,0,2,0,0,2,0,1,1,1,0,3,"H","N","2014-03-27","201403270PIT"
"SJS",0,2,1,0,0,3,0,1,2,1,0,4,"H","N","2014-03-27","201403270SJS"
"WPG",0,1,2,1,0,4,0,2,1,0,0,3,"A","N","2014-03-27","201403270SJS"
"MIN",0,0,0,1,0,1,0,2,1,2,0,5,"A","N","2014-03-27","201403270STL"
"STL",0,2,1,2,0,5,0,0,0,1,0,1,"H","N","2014-03-27","201403270STL"
"NYI",0,0,2,0,0,2,0,0,1,1,1,3,"A","Y","2014-03-27","201403270TBL"
"TBL",0,0,1,1,1,3,0,0,2,0,0,2,"H","Y","2014-03-27","201403270TBL"
"CBJ",0,0,0,1,0,1,0,0,0,2,0,2,"H","N","2014-03-28","201403280CBJ"
"PIT",0,0,0,2,0,2,0,0,0,1,0,1,"A","N","2014-03-28","201403280CBJ"
"CGY",0,2,2,0,0,4,0,0,3,0,0,3,"H","N","2014-03-28","201403280CGY"
"NYR",0,0,3,0,0,3,0,2,2,0,0,4,"A","N","2014-03-28","201403280CGY"
"DAL",0,2,3,2,0,7,0,0,2,1,0,3,"H","N","2014-03-28","201403280DAL"
"NSH",0,0,2,1,0,3,0,2,3,2,0,7,"A","N","2014-03-28","201403280DAL"
"ANA",0,1,1,1,0,3,1,1,1,1,0,4,"A","N","2014-03-28","201403280EDM"
"EDM",1,1,1,1,0,4,0,1,1,1,0,3,"H","N","2014-03-28","201403280EDM"
"CHI",0,0,2,1,0,3,0,2,1,2,0,5,"A","N","2014-03-28","201403280OTT"
"OTT",0,2,1,2,0,5,0,0,2,1,0,3,"H","N","2014-03-28","201403280OTT"
"PHI",0,1,1,2,0,4,0,0,1,1,0,2,"H","N","2014-03-28","201403280PHI"
"TOR",0,0,1,1,0,2,0,1,1,2,0,4,"A","N","2014-03-28","201403280PHI"
"BUF",0,2,0,1,0,3,1,2,0,1,0,4,"H","N","2014-03-29","201403290BUF"
"TBL",1,2,0,1,0,4,0,2,0,1,0,3,"A","N","2014-03-29","201403290BUF"
"CAR",0,0,1,1,0,2,1,0,1,1,0,3,"H","N","2014-03-29","201403290CAR"
"CBJ",1,0,1,1,0,3,0,0,1,1,0,2,"A","N","2014-03-29","201403290CAR"
"COL",0,2,1,0,0,3,0,1,1,0,0,2,"H","N","2014-03-29","201403290COL"
"SJS",0,1,1,0,0,2,0,2,1,0,0,3,"A","N","2014-03-29","201403290COL"
"FLA",0,0,1,0,0,1,0,2,1,1,0,4,"H","N","2014-03-29","201403290FLA"
"MTL",0,2,1,1,0,4,0,0,1,0,0,1,"A","N","2014-03-29","201403290FLA"
"LAK",0,3,0,1,0,4,0,0,0,2,0,2,"H","N","2014-03-29","201403290LAK"
"WPG",0,0,0,2,0,2,0,3,0,1,0,4,"A","N","2014-03-29","201403290LAK"
"NJD",0,0,1,0,0,1,0,0,1,0,1,2,"A","Y","2014-03-29","201403290NYI"
"NYI",0,0,1,0,1,2,0,0,1,0,0,1,"H","Y","2014-03-29","201403290NYI"
"MIN",0,0,0,3,0,3,0,1,0,0,0,1,"A","N","2014-03-29","201403290PHX"
"PHX",0,1,0,0,0,1,0,0,0,3,0,3,"H","N","2014-03-29","201403290PHX"
"DAL",0,1,2,1,0,4,0,0,1,1,0,2,"A","N","2014-03-29","201403290STL"
"STL",0,0,1,1,0,2,0,1,2,1,0,4,"H","N","2014-03-29","201403290STL"
"DET",0,0,3,1,0,4,0,1,1,0,0,2,"A","N","2014-03-29","201403290TOR"
"TOR",0,1,1,0,0,2,0,0,3,1,0,4,"H","N","2014-03-29","201403290TOR"
"ANA",0,2,1,2,0,5,0,1,0,0,0,1,"A","N","2014-03-29","201403290VAN"
"VAN",0,1,0,0,0,1,0,2,1,2,0,5,"H","N","2014-03-29","201403290VAN"
"BOS",0,0,3,1,0,4,0,0,1,1,0,2,"A","N","2014-03-29","201403290WSH"
